314.5992559623984 %;{'roe': 0.4, 'fcfy': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
276.532919064704 %;{'roe': 0.1, 'fcfy': 0.6, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
318.3240472227182 %;{'roe': 0.1, 'fcfy': 0.6, 'revenue_growth': 0.2, 'dividend_yield': 0.1}
327.6642929767535 %;{'roe': 0.1, 'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.4}
253.67768885456684 %;{'roe': 0.4, 'fcfy': 0.4, 'roic_wacc': 0.1, 'dividend_yield': 0.1}
214.25950417937764 %;{'roe': 0.7, 'roic_wacc': 0.3}
345.4750856139509 %;{'roe': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.4, 'dividend_yield': 0.1}
365.54999238919095 %;{'roe': 0.4, 'roic_wacc': 0.2, 'revenue_growth': 0.4}
308.76471662810945 %;{'roe': 0.4, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
269.62477512470366 %;{'roe': 0.2, 'fcfy': 0.2, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.1}
229.68253400136572 %;{'roe': 0.2, 'fcfy': 0.4, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.2}
321.7519572844902 %;{'roe': 0.3, 'roic_wacc': 0.6, 'revenue_growth': 0.1}
293.88738025148433 %;{'roe': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
324.459925878985 %;{'fcfy': 0.5, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
234.9587130029673 %;{'roe': 0.4, 'roic_wacc': 0.4, 'dividend_yield': 0.2}
272.6440475494744 %;{'roe': 0.3, 'fcfy': 0.3, 'dividend_yield': 0.4}
489.1385948566627 %;{'fcfy': 0.3, 'roic_wacc': 0.4, 'revenue_growth': 0.3}
315.4440821965215 %;{'roe': 0.4, 'fcfy': 0.2, 'revenue_growth': 0.4}
286.5359822425949 %;{'roe': 0.1, 'fcfy': 0.7, 'roic_wacc': 0.2}
353.2627507268753 %;{'roe': 0.1, 'fcfy': 0.7, 'revenue_growth': 0.2}
217.87525112372097 %;{'roe': 0.7, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
236.80489676744983 %;{'roe': 0.2, 'fcfy': 0.7, 'roic_wacc': 0.1}
216.67012330452883 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.3, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
308.91622295668554 %;{'roe': 0.3, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.2}
262.85493283875115 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.3, 'dividend_yield': 0.2}
226.47975028306666 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.2, 'revenue_growth': 0.2, 'dividend_yield': 0.3}
251.46146932345513 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.4, 'revenue_growth': 0.1, 'dividend_yield': 0.3}
263.3752993693592 %;{'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.1, 'dividend_yield': 0.7}
308.63750527172283 %;{'roe': 0.1, 'fcfy': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.3}
232.6419932799766 %;{'roe': 0.2, 'fcfy': 0.1, 'roic_wacc': 0.3, 'dividend_yield': 0.4}
298.3267527487938 %;{'roe': 0.1, 'roic_wacc': 0.1, 'revenue_growth': 0.4, 'dividend_yield': 0.4}
271.8076384482656 %;{'roe': 0.2, 'fcfy': 0.1, 'revenue_growth': 0.3, 'dividend_yield': 0.4}
282.61648744684925 %;{'roe': 0.4, 'fcfy': 0.3, 'roic_wacc': 0.2, 'dividend_yield': 0.1}
264.73595110077184 %;{'roe': 0.5, 'fcfy': 0.5}
208.2654267951596 %;{'roe': 0.5, 'roic_wacc': 0.5}
301.5261464094875 %;{'roe': 0.5, 'revenue_growth': 0.5}
254.45026291632198 %;{'roe': 0.2, 'fcfy': 0.5, 'roic_wacc': 0.2, 'revenue_growth': 0.1}
256.4648647906208 %;{'roe': 0.2, 'roic_wacc': 0.2, 'revenue_growth': 0.1, 'dividend_yield': 0.5}
268.0544088006224 %;{'roe': 0.6, 'fcfy': 0.4}
262.489384222045 %;{'roe': 0.3, 'fcfy': 0.7}
307.6811226387409 %;{'roe': 0.1, 'roic_wacc': 0.8, 'dividend_yield': 0.1}
