"Bolagsnamn";"Info";"Info";"Info";"Info";"Info";"Info";"Info";"Kursutveck.";"Utdelning";"P/E";"P/S";"P/B";"EV";"ROIC";"Antal Aktier";"ROE";"Vinst/Aktie";"FCF";"Vinsttillväxt";"Börsvärde"
"";"Land";"Lista";"Sektor";"Bransch";"Ticker";"Instrument";"Rapport";"Utveck.  5 år";"Snitt 5 år";"Senaste";"Senaste";"Senaste";"Senaste";"Snitt 5 år";"Senaste";"Snitt 5 år";"Senaste";"Snitt 5 år";"År. tillv. 5 år";"Senaste"
"Dometic";"Sverige";"Large Cap";"Sällanköpsvaror";"Konsument";"DOM";"Aktier";"Q1-2018";"";1.19;17.08293;1.787424;1.771059;37647.22;0.04051497;295.8;0.05255576;5.3211;-1939.4;0.320517;26888.22
"Doro";"Sverige";"Small Cap";"Informationsteknik";"Elektronisk utrustning";"DORO";"Aktier";"Q1-2018";0.2033897;0.2;14.03578;0.5350621;1.68184;1093.063;0.1093552;23.755;0.1199142;3.0351;-18.82;-0.002284025;1011.963
"Double Bond Pharma";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"DBP B";"Aktier";"Q1-2018";"";"";-4.687218;120.7522;-66.36164;58.6856;"";23.686;"";-0.5547;"";"";61.5836
"Dovre";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"DOV1V";"Aktier";"Q4-2017";-0.482;0.024;-47.96296;0.4130428;1.14553;23.79361;0.05303079;100.068;0.01386954;-0.0054;1.6698;"";25.91761
"Doxa";"Sverige";"First North";"Hälsovård";"Sjukvård";"DOXA";"Aktier";"Q1-2018";"";"";-8.930511;5.711522;10.5696;86.0555;-2.244083;55.9;-8.000809;-0.1842;-13.62;"";91.9555
"Dr Sannas";"Sverige";"NGM";"Dagligvaror";"Konsumentprodukter";"SANNA MTF B";"Aktier";"Q1-2018";"";"";-4.82733;3.648364;5.799001;16.76;"";1.518;"";-2.693;"";"";19.734
"Drillcon";"Sverige";"First North";"Material";"Gruv & Metall";"DRIL";"Aktier";"Q1-2018";0.7217391;0.382;10.92916;0.7520652;1.890626;281.234;0.1129268;44.6;0.1069213;0.5435;5.1104;0.2459603;264.924
"DS Norden";"Denmark";"Mid Cap";"Industri";"Tjänster & Leverans";"DNORD";"Aktier";"Q1-2018";-0.341424;"";19.64001;0.4184379;0.9781871;5411.16;"";42.2;"";6.2169;"";"";5152.62
"DSV";"Denmark";"Large Cap";"Industri";"Tjänster & Leverans";"DSV";"Aktier";"Q1-2018";2.855387;1.82;32.17339;1.321513;6.86057;106500.1;0.124331;186.028;0.1915753;16.5727;1781.2;0.1321198;99190.13
"Duni";"Sverige";"Mid Cap";"Sällanköpsvaror";"Konsument";"DUNI";"Aktier";"Q1-2018";1.156522;4.9;17.71403;1.290209;2.173769;6578.876;0.106707;46.999;0.1355622;7.0001;206;0.04268033;5827.876
"Duroc";"Sverige";"Small Cap";"Industri";"Produktion";"DURC B";"Aktier";"Q4-2017";0.8715597;"";7.380341;0.3530352;1.037423;864.1;-0.0001178503;39;-0.001024763;2.7641;12.06;"";795.6
"Dustin Group";"Sverige";"Mid Cap";"Dagligvaror";"Konsumentprodukter";"DUST";"Aktier";"Q2-2018";"";1.94;23.525;0.6312701;4.243984;7383.5;0.07888578;76.173;0.1625299;3.4644;62.72001;0.2435632;6208.1
"EAB Group";"Finland";"First North";"Finans & Fastighet";"Bank";"EABGB";"Aktier";"Q4-2017";"";"";25.11774;1.917111;1.500734;32.704;"";10.22;"";0.1274;"";"";32.704
"EAM Solar";"Norge";"Oslo Axess";"Kraftförsörjning";"Energiproducenter";"EAM";"Aktier";"Q1-2018";-0.6645834;"";-2.959368;5.943943;1.815013;321.0513;-0.3417828;6.852;-0.6100247;-10.8807;-67.60168;"";220.6344
"Eastnine";"Sverige";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"EAST";"Aktier";"Q1-2018";1.006979;1.1784;15.77929;"";0.9263657;2195.032;0.01892944;24.407;0.01641042;5.8938;164.4455;-0.03333578;2269.851
"EasyFill";"Sverige";"Aktietorget";"Industri";"Handel & Distribution";"EASY B";"Aktier";"Q1-2018";"";"";-26.36463;5.265167;5.380683;347.8416;-0.0645464;73.067;-0.07810941;-0.1832;-8.98375;"";352.9136
"EatGood";"Sverige";"Aktietorget";"Sällanköpsvaror";"Hotell, restaurang & nöje";"EATG";"Aktier";"Q1-2018";"";"";-3.456738;14.24309;6.133441;26.16596;-1.153583;7.504;-2.875384;-0.9373;-4.35225;"";24.31296
"Ecoclime Comfort Ceilings";"Sverige";"Aktietorget";"Industri";"Byggprodukter";"ECC";"Aktier";"Q4-2017";"";"";22.62211;3.877509;2.241111;142.948;0.01378877;17.54;0.0122463;0.389;-5.1394;"";154.352
"ECOMB";"Sverige";"Aktietorget";"Industri";"Byggprodukter";"ECOM";"Aktier";"Q4-2017";-0.6955082;"";-0.9690039;0.7785793;-7.880418;3.444916;-1.89011;11.478;-0.6008618;-0.3323;-2.5952;"";3.695916
"EcoRub";"Sverige";"Aktietorget";"Industri";"Produktion";"ECO B";"Aktier";"Q4-2017";-0.6970577;"";-53.50427;7.390223;15.53787;31.71008;-1.297023;51.826;-1.023527;-0.0117;-5.560201;"";32.44308
"Edgeware";"Sverige";"Small Cap";"Informationsteknik";"Kommunikation";"EDGE";"Aktier";"Q1-2018";"";"";-40.86129;2.264673;2.089948;315.2018;0.1642619;30.043;0.07645728;-0.3994;-36.5326;"";490.3018
"Efecte";"Finland";"First North";"Informationsteknik";"IT-Tjänster";"EFECTE";"Aktier";"Q4-2017";"";"";-37.71354;2.987071;5.64798;28.60976;"";5.524;"";-0.1522;"";"";31.70776
"Effnetplattformen Dividend";"Sverige";"First North";"Informationsteknik";"Elektronisk utrustning";"EFFP";"Aktier";"Q1-2018";"";"";-7.068019;7.66085;2.50597;49.641;"";9.038;"";-1.2026;"";"";76.823
"Efore";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"EFO1V";"Aktier";"Q4-2017";-0.6098591;"";-25.88785;0.2194438;2.206978;23.54884;-0.8680688;55.772;-0.43154;-0.0107;-2;"";15.44884
"Egetaepper";"Denmark";"Small Cap";"Industri";"Produktion";"EGE B";"Aktier";"Q3-2018";0.6052632;"";16.73124;0.5623593;1.294485;782.324;"";2.62;"";14.5835;"";"";639.28
"EgnsINVEST";"Denmark";"First North";"Finans & Fastighet";"Fastigheter";"EGNETY";"Aktier";"Q4-2017";1.693333;"";9.515061;10.69439;1.016245;1061.093;"";2.348;"";21.2295;"";"";474.296
"Eidesvik Offshore";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"EIOF";"Aktier";"Q1-2018";-0.8023952;0.2;-5.73265;0.3279566;0.1231533;2090.004;-0.02817734;30.15;-0.06938609;-1.1513;322.094;"";198.99
"Ekornes";"Norge";"OB Match";"Sällanköpsvaror";"Konsument";"EKO";"Aktier";"Q1-2018";0.4574468;16.6;22.10854;1.625741;4.358295;5557.262;0.1591624;36.826;0.1675542;6.1967;127.691;0.005275564;5045.162
"Elanders";"Sverige";"Mid Cap";"Sällanköpsvaror";"Media";"ELAN B";"Aktier";"Q1-2018";2.376134;2.22;16.59873;0.2483325;0.934037;5224.201;0.07308493;35.358;0.07911053;4.0726;-399.02;0.05746063;2390.201
"Elecster";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"ELEAV";"Aktier";"Q1-2018";0.9677996;0.306;17.86584;1.022368;1.671789;52.534;0.0909201;3.748;0.1150993;0.6157;1.163;0.005548374;41.228
"Electra Gruppen";"Sverige";"Small Cap";"Sällanköpsvaror";"Återförsäljare";"ELEC";"Aktier";"Q1-2018";0.1125541;4.45;11.23252;0.1504482;1.288965;239.0314;0.1452777;5.201;0.1439049;4.576;37.84;-0.05431581;267.3314
"Electrolux A";"Sverige";"Large Cap";"Sällanköpsvaror";"Konsument";"ELUX A";"Pref";"Q1-2018";0.2273972;7.42;12.34949;0.5316816;2.962069;68578.6;0.1457399;287.4;0.2024879;18.1384;4092.6;0.5048951;64377.6
"Electrolux B";"Sverige";"Large Cap";"Sällanköpsvaror";"Konsument";"ELUX B";"Aktier";"Q1-2018";0.2330367;7.42;12.22269;0.5262223;2.931654;67917.58;0.1457399;287.4;0.2024879;18.1384;4092.6;0.5048951;63716.58
"Electromagnetic Geoservices";"Norge";"OB Match";"Energi";"Olja & Gas";"EMGS";"Aktier";"Q1-2018";-0.9853938;"";-1.65522;1.061621;2.646796;485.8229;-0.4210485;91.428;-0.9490743;-2.0239;-126.4867;"";306.2838
"Elekta";"Sverige";"Large Cap";"Hälsovård";"Sjukvård";"EKTA B";"Aktier";"Q4-2018";0.05736898;1.08;37.30979;3.618055;5.141495;41889.42;0.0670984;383.568;0.08883135;2.8652;807;-0.04032881;41003.42
"Element";"Norge";"OB Match";"Material";"Gruv & Metall";"ELE";"Aktier";"Q4-2017";-0.6892971;"";-9.312904;"";4.737038;233.4186;-1.342227;65.64;-1.261175;-0.4177;-30.46694;"";255.3396
"Elisa";"Finland";"Large Cap";"Telekommunikation";"Telekommunikationstjänster";"ELISA";"Aktier";"Q1-2018";1.6113;1.504;17.88178;3.350769;5.39192;7156.225;0.1512129;159.607;0.2816979;2.1452;218.34;0.1140676;6122.524
"Elkem";"Norge";"OB Standard";"Industri";"Produktion";"ELK";"Aktier";"Q4-2017";"";"";"";"";"";0.03516;"";0.001;"";"";"";"";0.03516
"Ellen";"Sverige";"First North";"Hälsovård";"Bioteknik";"ELN";"Aktier";"Q4-2017";-0.7560207;"";-4.12783;2.345162;3.222765;30.52063;-0.8759119;116.373;-0.5717287;-0.0751;-4.702;"";36.07563
"Elos";"Sverige";"Small Cap";"Hälsovård";"Sjukvård";"ELOS B";"Aktier";"Q1-2018";0.528421;1.06;19.88605;0.7549077;0.9138762;707.6338;0.08966648;6.163;0.114568;3.6508;-1.639997;-0.0749614;447.4338
"Eltel";"Sverige";"Mid Cap";"Industri";"Tjänster & Leverans";"ELTEL";"Aktier";"Q1-2018";"";0.44592;-7.300898;0.3005238;1.346648;5556.898;-0.1585665;156.56;-0.2025052;-3.3174;-275.4408;"";3791.883
"EMAS Offshore";"Norge";"OB Standard";"Energi";"Olja & Gas";"EMAS";"Aktier";"Q2-2017";-0.9089253;"";-0.1022603;0.0867248;0.5474634;5209.138;"";439.672;"";-2.8359;"";"";127.5049
"Emotra";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"EMOT";"Aktier";"Q1-2018";"";"";-2.114804;"";3.082565;12.7458;-5.914467;13.702;-1.073308;-0.662;-6.836801;"";19.1828
"Empir Group";"Sverige";"Small Cap";"Informationsteknik";"IT-Tjänster";"EMPIR B";"Aktier";"Q1-2018";-0.352657;0.324;14.55572;0.3846906;0.8099133;64.4536;-0.05473615;3.357;-0.03178072;1.8412;-10.0538;-0.1034813;89.9676
"Enalyzer";"Denmark";"First North";"Informationsteknik";"Programvara & Internet";"ENALYZ";"Aktier";"Q4-2017";-0.2872727;"";13.03625;0.5821251;1.294741;14.968;"";3.8;"";0.3007;"";"";14.896
"Endomines";"Sverige";"Small Cap";"Material";"Gruv & Metall";"ENDO";"Aktier";"Q1-2018";-0.9876667;"";-4.16198;1.863476;0.8455921;331.215;-0.4689146;31.045;-0.7819942;-1.778;-53.4082;"";229.733
"Endomines Oyj";"Finland";"Small Cap";"Material";"Gruv & Metall";"ENDOM";"Aktier";"Q1-2018";-0.9842505;"";-3.847803;1.721977;0.7813841;32.94591;-0.4689119;31.045;-0.7819927;-0.1866;-5.72896;"";22.29031
"Enea";"Sverige";"Small Cap";"Informationsteknik";"IT-Tjänster";"ENEA";"Aktier";"Q1-2018";0.9863636;1.96;20.64681;2.726835;2.103791;2135.12;0.2006591;19.3;0.1683589;4.2331;-99.62001;0.02021558;1686.82
"Enersize";"Sverige";"First North";"Informationsteknik";"IT-Tjänster";"ENERS";"Aktier";"Q4-2017";"";"";-7.051593;40.10525;7.680253;109.346;"";29.229;"";-0.6183;"";"";127.4384
"Engelska Skolan";"Sverige";"Mid Cap";"Sällanköpsvaror";"Konsument";"ENG";"Aktier";"Q3-2018";"";0.456;19.5241;1.193894;2.914855;2476.4;0.1808985;40.5;0.1601149;3.4419;117.6;0.1648501;2721.6
"Eniro";"Sverige";"Small Cap";"Sällanköpsvaror";"Media";"ENRO";"Aktier";"Q1-2018";-0.9974913;"";2.385926;0.213615;0.3035371;1663.481;-0.2681419;66.2274;-0.7132219;2.0535;69.8;-0.611351;324.4811
"Eniro pref";"Sverige";"Small Cap";"Sällanköpsvaror";"Media";"ENRO PREF";"Pref";"Q4-2017";-0.7277228;38.4;"";"";"";137.5;"";1;"";"";"";"";137.5
"Enorama Pharma";"Sverige";"First North";"Hälsovård";"Sjukvård";"ERMA";"Aktier";"Q1-2018";"";"";-65.67136;68.63793;154.3839;679.188;-0.5357948;4.817;-0.9022304;-2.1166;-7.59;"";669.563
"EnQuest";"Sverige";"Mid Cap";"Energi";"Olja & Gas";"ENQ";"Aktier";"Q4-2017";-0.6728;"";-9.855422;0.9554315;0.7879001;26717.19;-0.04095333;1159.398;-0.1988201;-0.415;-2720.499;"";4741.938
"Enrad";"Sverige";"Aktietorget";"Industri";"Byggprodukter";"ENRAD";"Aktier";"Q1-2018";"";"";-3.107709;2.508254;1.63528;19.02381;-0.3874763;5.213;-0.5756396;-1.0844;-4.63875;"";17.56781
"Entra";"Norge";"OB Match";"Finans & Fastighet";"Fastigheter";"ENTRA";"Aktier";"Q1-2018";"";3.43;5.204094;10.25914;1.09708;38317.9;0.08496516;183.7;0.1789864;22.4823;109.4;0.5555916;21492.9
"Envirologic";"Sverige";"Aktietorget";"Industri";"Tjänster & Leverans";"ENVI B";"Aktier";"Q1-2018";"";"";6.898138;1.877263;3.138348;40.322;0.0429645;7.622;-0.02797624;0.8698;-1.531;"";45.732
"Enzymatica";"Sverige";"First North";"Hälsovård";"Läkemedel";"ENZY";"Aktier";"Q1-2018";-0.8367994;"";-13.269;6.159268;3.931408;393.4708;-1.050735;90.887;-0.65467;-0.3316;-36.4836;"";399.9028
"Eolus Vind";"Sverige";"Small Cap";"Kraftförsörjning";"Energiproducenter";"EOLU B";"Aktier";"Q2-2018";0.3240741;3.5;17.51421;1.887258;1.341806;1049.56;0.03964328;24.907;0.04059494;2.0412;27.8324;-0.187088;890.4252
"EOS Russia";"Sverige";"First North";"Kraftförsörjning";"Energiproducenter";"EOS";"Aktier";"Q4-2017";-0.1538461;"";1.757788;"";0.7043715;649.985;-0.4052489;41.104;-0.3689032;9.3868;58.0354;"";678.216
"Epic Gas";"Norge";"Merkur Market";"Energi";"Olja & Gas";"EPIC-ME";"Aktier";"Q4-2017";"";"";-2.956008;0.6547714;0.3745002;3340.819;"";70.386;"";-3.4506;"";"";717.9372
"Episurf";"Sverige";"Small Cap";"Hälsovård";"Läkemedel";"EPIS B";"Aktier";"Q1-2018";-0.9067528;"";-3.057395;53.12036;2.347316;112.4415;-6.47915;30.549;-0.7990547;-1.812;-56.04;"";169.2415
"eQ Oyj";"Finland";"Mid Cap";"Finans & Fastighet";"Investmentbolag";"EQV1V";"Aktier";"Q1-2018";2.763636;0.462;19.09154;7.480321;6.443776;306.1146;0.1583349;36.977;0.2063525;0.4337;17.3768;0.3531511;306.1696
"EQL Pharma";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"EQL";"Aktier";"Q1-2018";"";"";-375;7.041868;3.951757;218.408;-0.1858739;24.911;-0.2520164;-0.024;-13.1864;"";224.199
"Equinor";"Norge";"OBX";"Energi";"Olja & Gas";"EQNR";"Aktier";"Q1-2018";0.6148093;7.14114;18.82728;1.382281;2.119758;818165.9;0.01051031;3316;0.01923959;11.4674;19667.34;-0.01779303;715924.4
"Ericsson A";"Sverige";"Large Cap";"Sällanköpsvaror";"Konsument";"ERIC A";"Pref";"Q1-2018";-0.1552632;2.02;-8.389524;1.063607;2.275667;202499.2;-0.06246395;3286;-0.08734309;-7.6524;6295.4;"";210961.2
"Ericsson B";"Sverige";"Large Cap";"Informationsteknik";"Kommunikation";"ERIC B";"Aktier";"Q1-2018";-0.1792838;2.02;-8.386911;1.063276;2.274959;202433.5;-0.06246395;3286;-0.08734309;-7.6524;6295.4;"";210895.5
"Erria";"Denmark";"First North";"Industri";"Tjänster & Leverans";"ERRIA";"Aktier";"Q4-2017";-0.385;"";-174.221;0.4774466;1860.848;56.40005;"";7.867;"";-0.0353;"";"";48.38205
"ESEN eSports";"Sverige";"Aktietorget";"Sällanköpsvaror";"Betting & Spel";"ESEN";"Aktier";"Q1-2018";"";"";-4.414645;4.63107;9.006014;18.15404;"";3.179;"";-1.3274;"";"";18.62894
"Esoft Systems";"Denmark";"First North";"Informationsteknik";"Programvara & Internet";"ESOFT";"Aktier";"Q4-2017";4.295316;"";12.8319;0.6568314;2.929448;69.311;"";3.507;"";2.0262;"";"";91.182
"Essity A";"Sverige";"Large Cap";"Dagligvaror";"Konsumentprodukter";"ESSITY A";"Pref";"Q1-2018";"";2.3;19.38337;1.404387;3.428168;210706.2;0.07072685;702.3;0.1306781;11.5563;225.4;"";157315.2
"Essity B";"Sverige";"Large Cap";"Dagligvaror";"Konsumentprodukter";"ESSITY B";"Aktier";"Q1-2018";"";2.3;19.40933;1.406268;3.432759;210916.9;0.07072685;702.3;0.1306781;11.5563;225.4;"";157525.9
"Etrion";"Sverige";"Small Cap";"Kraftförsörjning";"Energiproducenter";"ETX";"Aktier";"Q4-2017";0.16875;"";3.907229;3.495749;8.458868;1825;-0.03736035;334.09;-0.3013033;0.4786;-269.6973;"";624.7483
"Etteplan";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"ETTE";"Aktier";"Q1-2018";1.677316;0.184;17.4438;0.9461907;3.463088;231.264;0.1505513;24.771;0.1841124;0.4804;4.282;0.1716255;207.581
"Eurocine Vaccines";"Sverige";"Aktietorget";"Hälsovård";"Läkemedel";"EUCI";"Aktier";"Q3-2018";-0.745;"";-2.591025;"";5.903879;82.96722;"";67.474;-1.217348;-0.5905;-20.0074;"";103.2352
"Eurocon";"Sverige";"Aktietorget";"Industri";"Tjänster & Leverans";"EURO";"Aktier";"Q1-2018";0.8648649;0.28;11.09325;1.164421;3.195269;272.6253;0.2880069;41.827;0.2433004;0.622;7.478601;0.2796126;288.6063
"Euroinvestor";"Denmark";"Small Cap";"Informationsteknik";"Programvara & Internet";"EI";"Aktier";"Q4-2017";-0.05882353;"";-178.1737;2.813247;1.071401;197.718;"";22.225;"";-0.0449;"";"";177.8
"European institute";"Sverige";"Aktietorget";"Hälsovård";"Sjukvård";"EURI B";"Aktier";"Q1-2018";-0.08888888;"";-2.735157;9.251873;2.862399;3.6125;-2.043129;12.05;-0.6074116;-0.1499;-0.6606;"";4.9405
"Europris";"Norge";"OB Match";"Dagligvaror";"Konsumentprodukter";"EPR";"Aktier";"Q1-2018";"";1.36;11.03312;0.7951326;2.472451;5776.705;0.1121145;166.969;0.1978498;2.3792;304.636;0.3199076;4382.936
"Everysport Media";"Sverige";"Aktietorget";"Informationsteknik";"Kommunikation";"EVERY A";"Aktier";"Q1-2018";-0.250776;"";-3.699789;0.8656576;4.252428;74.939;-0.7405264;112.58;-0.8251365;-0.1892;-6.9926;"";78.806
"Evli Pankki";"Finland";"Mid Cap";"Finans & Fastighet";"Bank";"EVLI";"Aktier";"Q1-2018";"";0.392;12.20238;3.17289;3.507644;-108.0001;0.02246309;23.313;0.1919241;0.8064;63.52;"";229.3999
"Evolution Gaming";"Sverige";"Large Cap";"Sällanköpsvaror";"Betting & Spel";"EVO";"Aktier";"Q1-2018";"";4.92626;30.45444;10.53027;15.06663;19355.01;0.7955599;35.97;0.5048255;18.0926;202.6449;0.5846586;19819.47
"eWork";"Sverige";"Small Cap";"Industri";"Bemanning";"EWRK";"Aktier";"Q1-2018";1.52722;4.15;19.99093;0.1559456;8.804679;1681.362;0.4773447;17.24;0.4721566;4.412;27.1854;0.1847719;1520.568
"EVRY";"Norge";"OB Match";"Informationsteknik";"IT-Tjänster";"EVRY";"Aktier";"Q1-2018";"";"";605.0955;0.8369344;3.666888;14754.97;"";370.806;"";0.0471;"";"";10567.97
"Exalt";"Sverige";"Aktietorget";"Telekommunikation";"Telekommunikationstjänster";"EXALT";"Aktier";"Q1-2018";-0.6344827;"";8.76033;1.017666;2.48982;34.48186;-0.2958917;46.047;-0.4947163;0.0968;-15.49275;0.04306617;39.04786
"Exel Composites";"Finland";"Small Cap";"Industri";"Tjänster & Leverans";"EXL1V";"Aktier";"Q4-2017";0.07441013;0.164;16.72316;0.8165352;2.444221;79.15824;0.134675;11.897;0.1145593;0.354;1.3566;0.1570549;70.43024
"Exeotech Invest";"Sverige";"NGM";"Informationsteknik";"Kommunikation";"ETIN MTF";"Aktier";"Q4-2017";-0.9968254;"";-0.877193;0.2927448;0.5605398;10.9655;2.11673;986.55;-0.8637075;-0.0114;-14.403;"";9.8655
"ExpreS2ion Biotech";"Sverige";"First North";"Hälsovård";"Bioteknik";"EXPRS2";"Aktier";"Q1-2018";"";"";-6.334914;8.943832;3.464732;57.94888;"";9.601;"";-1.2439;"";"";75.65588
"Eyeonid";"Sverige";"NGM";"Informationsteknik";"IT-Tjänster";"EOID MTF";"Aktier";"Q4-2017";"";"";-39.45051;126.3108;12.72526;551.6304;"";50.592;"";-0.2839;"";"";566.6304
"F.E. Bording";"Denmark";"Small Cap";"Informationsteknik";"Kommunikation";"BORD B";"Aktier";"Q4-2017";-0.007692308;"";95.70301;0.3374998;1.322908;339.274;"";0.338;"";6.7396;"";"";218.01
"Fabege";"Sverige";"Large Cap";"Finans & Fastighet";"Fastigheter";"FABG";"Aktier";"Q1-2018";1.82091;1.975;4.723944;14.63452;1.124737;59402.84;0.09766673;330.784;0.213987;21.9901;-997.4;0.3654116;34361.84
"Facebook";"USA";"NYSE & Nasdaq
";"Informationsteknik";"Programvara & Internet";"FB";"Aktier";"Q1-2018";6.606746;"";30.10893;12.05234;6.923184;493421.5;0.1660693;2906;0.1560386;6.1417;4486;0.583899;537377.5
"Fagerhult";"Sverige";"Mid Cap";"Industri";"Byggprodukter";"FAG";"Aktier";"Q1-2018";3.290043;1.53332;20.31731;1.890318;4.836499;11857.11;0.1147167;114.492;0.2261988;4.223;-20.76;0.2128816;9823.414
"Fast Balder";"Sverige";"Large Cap";"Finans & Fastighet";"Fastigheter";"BALD B";"Aktier";"Q1-2018";3.333649;"";5.262116;6.201423;0.9422194;97734.4;0.06941075;163.825;0.1893701;43.4426;-4877.6;0.3192808;37450.39
"Fast Ejendom";"Denmark";"Small Cap";"Finans & Fastighet";"Fastigheter";"FED";"Aktier";"Q4-2017";"";"";7.991822;3.010395;0.7496216;752.85;"";2.741;"";10.761;"";"";235.726
"Fast Partner";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"FPAR";"Aktier";"Q1-2018";0.9807692;1.3233;6.810818;6.581694;1.173981;20277.4;0.0929479;181.233;0.2065482;7.5615;-1282.22;0.3461452;9333.499
"Fast Partner Pref";"Sverige";"Mid Cap";"Finans & Fastighet";"Fastigheter";"FPAR PREF";"Pref";"Q4-2017";"";6.6666;"";"";"";119.14;"";1;"";"";"";"";119.14
"Fastator";"Sverige";"First North";"Industri";"Byggprodukter";"ABFAST";"Aktier";"Q1-2018";-0.7666871;"";9.697847;6.261849;0.6391633;597.838;-0.01437275;14.02;-0.03951117;2.7635;-49.23538;"";375.736
"FastOut Int.";"Sverige";"Aktietorget";"Informationsteknik";"Elektronisk utrustning";"FOUT";"Aktier";"Q1-2018";"";"";-3.176044;2.702868;2.758744;17.5284;"";57.802;"";-0.1102;"";"";20.2307
"FastPassCorp";"Denmark";"First North";"Informationsteknik";"Programvara & Internet";"FASTPC";"Aktier";"Q4-2017";0.9700001;"";38.69954;6.536296;2.860852;32.117;"";0.825;"";1.0181;"";"";32.505
"Feelgood";"Sverige";"Small Cap";"Hälsovård";"Sjukvård";"FEEL";"Aktier";"Q1-2018";2.093496;0.042;15.5433;0.5700855;2.241203;438.3617;0.07673228;103.94;0.08603463;0.2448;5.1552;0.5117847;395.4917
"Fenix Outdoor";"Sverige";"Mid Cap";"Sällanköpsvaror";"kläder & Textil";"FOI B";"Aktier";"Q1-2018";3.788599;7.40066;21.22628;2.393616;5.361015;13202.73;0.3156137;13.415;0.2277209;47.4883;216.0554;0.2672555;13522.32
"Ferronordic Machines";"Sverige";"Mid Cap";"Industri";"Handel & Distribution";"FNM";"Aktier";"Q1-2018";"";0.692;13.11073;0.7557454;3.074252;1723.76;0.3106424;14.532;0.1621714;10.4342;105.5542;"";1987.978
"Filo Mining";"Sverige";"First North";"Material";"Gruv & Metall";"FIL";"Aktier";"Q1-2018";"";"";-6.94329;"";8.695686;976.1874;"";65.795;"";-2.4052;"";"";1098.776
"Finepart";"Sverige";"Aktietorget";"Industri";"Byggprodukter";"FINE";"Aktier";"Q1-2018";"";"";-3.932317;4.314552;3.948383;30.9817;"";5.846;"";-1.2588;"";"";28.9377
"Fingerprint Cards";"Sverige";"Large Cap";"Informationsteknik";"Elektronisk utrustning";"FING B";"Aktier";"Q1-2018";-0.07163747;"";-23.88116;0.7758154;0.9079149;1459.49;1.579836;313.967;0.2278171;-0.2659;77.10001;"";1993.69
"Finnair";"Finland";"Large Cap";"Industri";"Tjänster & Leverans";"FIA1S";"Aktier";"Q1-2018";2.8;0.14;7.48085;0.4912217;1.376744;1879.221;0.05854708;128.136;0.08244194;1.3969;62.60001;0.5128038;1339.021
"Firefly";"Sverige";"First North";"Industri";"Tjänster & Leverans";"FIRE";"Aktier";"Q1-2018";2.868313;1.16;20.25251;1.286987;6.086338;260.439;0.219927;6.001;0.2462666;2.3207;8.9214;0.2568327;282.047
"FirstFarms";"Denmark";"Small Cap";"Dagligvaror";"Livsmedel";"FFARMS";"Aktier";"Q4-2017";0.4831264;"";83.35883;1.468361;0.8885766;522.9995;-0.01148832;5.137;-0.01396316;0.6538;-19.2188;"";279.9665
"Fiskars";"Finland";"Large Cap";"Sällanköpsvaror";"Konsument";"FSKRS";"Aktier";"Q1-2018";0.07819384;0.776;16.88222;1.400122;1.295919;1819.4;0.1834038;81.905;0.2003214;1.1598;132.92;0.002747103;1603.7
"FIT Biotech";"Finland";"First North";"Hälsovård";"Bioteknik";"FITBIO";"Aktier";"Q4-2017";"";"";-0.01489758;0.08202471;-0.003688372;13.18013;"";61.416;"";-0.0537;"";"";0.0491328
"Fjord1";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"FJORD";"Aktier";"Q4-2017";"";"";10.12191;1.961251;2.690331;6835.83;"";100;"";5.414;"";"";5480
"Fjordkraft";"Norge";"OB Standard";"Kraftförsörjning";"Energiproducenter";"FKRAFT";"Aktier";"Q4-2017";"";"";14.10203;0.7979463;4.960029;3358.8;"";104.496;"";2.411;"";"";3552.864
"FLEX LNG";"Norge";"OB Match";"Industri";"Tjänster & Leverans";"FLNG";"Aktier";"Q4-2017";3.854166;"";-52.61969;20.03142;1.052562;5461.248;"";367.935;"";-0.2214;"";"";4286.443
"Flexqube";"Sverige";"First North";"Industri";"Handel & Distribution";"FLEXQ";"Aktier";"Q1-2018";"";"";-67.3661;6.20899;6.736059;212.9928;"";6.333;"";-0.5433;"";"";231.7878
"FLSmidth & Co.";"Denmark";"Large Cap";"Industri";"Produktion";"FLS";"Aktier";"Q1-2018";0.5045015;7;415.2332;1.208593;2.692058;23081.3;0.03044238;49.69;0.04699872;1.0464;1066.4;"";21590.3
